,day,PM2.5
270,1000,47.08333206176758
271,1001,51.45833206176758
272,1002,35.54166793823242
273,1003,57.125
274,1004,69.375
275,1005,65.375
276,1006,75.625
277,1007,88.95833587646484
278,1008,93.25
279,1009,112.29166412353516
280,1010,97.70833587646484
281,1011,80.70833587646484
282,1012,69.25
283,1013,55.91666793823242
284,1014,62.70833206176758
285,1015,81.625
286,1016,65.375
287,1017,84.375
288,1018,115.875
289,1019,140.1666717529297
290,1020,175.375
291,1021,148.13043212890625
292,1022,153.375
293,1023,162.875
294,1024,115.70833587646484
295,1025,120.75
296,1026,145.8000030517578
298,1028,78.93333435058594
299,1029,107.33333587646484
300,1030,80.16666412353516
301,1031,84.04166412353516
302,1032,97.25
303,1033,273.625
304,1034,256.9583435058594
305,1035,185.0833282470703
