,day,PM2.5
0,1095,284.79583740234375
1,1096,239.69546508789062
2,1097,182.1875
3,1098,197.63571166992188
5,1100,297.1000061035156
6,1101,264.0643005371094
7,1102,223.2083282470703
8,1103,200.6458282470703
9,1104,154.875
10,1105,129.3874969482422
11,1106,224.24583435058594
12,1107,285.2250061035156
13,1108,334.3411865234375
14,1109,276.9083251953125
15,1110,267.9818115234375
16,1111,218.67083740234375
17,1112,47.82500076293945
18,1113,108.0
19,1114,107.625
20,1115,125.89167022705078
21,1116,179.30833435058594
22,1117,239.84999084472656
23,1118,220.191650390625
24,1119,181.0124969482422
25,1120,152.55416870117188
26,1121,152.3208465576172
27,1122,171.4291534423828
28,1123,251.375
29,1124,251.8291778564453
30,1125,319.7375183105469
31,1126,332.7083435058594
32,1127,279.6000061035156
33,1128,179.1166534423828
34,1129,166.3000030517578
35,1130,78.2541732788086
36,1131,54.95833206176758
37,1132,54.79166793823242
38,1133,93.375
39,1134,103.0
40,1135,211.125
41,1136,192.2916717529297
42,1137,152.0
43,1138,132.2083282470703
44,1139,127.70833587646484
45,1140,145.77777099609375
49,1144,90.33333587646484
50,1145,135.8333282470703
51,1146,122.5
52,1147,119.33333587646484
53,1148,67.125
54,1149,46.70833206176758
55,1150,69.66666412353516
56,1151,79.83333587646484
57,1152,83.61111450195312
58,1153,81.04166412353516
59,1154,36.35714340209961
60,1155,2.555555582046509
61,1156,2.095238208770752
62,1157,2.263157844543457
63,1158,42.16666793823242
64,1159,112.08333587646484
65,1160,105.83333587646484
66,1161,117.58333587646484
67,1162,122.70833587646484
68,1163,76.54166412353516
69,1164,159.0833282470703
70,1165,147.9583282470703
71,1166,111.95833587646484
72,1167,59.20833206176758
73,1168,80.56521606445312
74,1169,87.83333587646484
75,1170,90.04166412353516
76,1171,73.04762268066406
77,1172,98.70833587646484
78,1173,123.70833587646484
79,1174,64.79166412353516
80,1175,62.875
81,1176,92.21739196777344
82,1177,77.66666412353516
83,1178,52.33333206176758
84,1179,52.04166793823242
85,1180,128.3333282470703
86,1181,87.58333587646484
87,1182,70.0
90,1185,46.41666793823242
91,1186,33.09090805053711
92,1187,36.42856979370117
93,1188,41.20000076293945
94,1189,52.41666793823242
95,1190,89.0
96,1191,81.83333587646484
97,1192,105.33333587646484
98,1193,117.75
99,1194,55.44444274902344
100,1195,97.1875
101,1196,87.375
102,1197,84.5
103,1198,46.91666793823242
104,1199,104.625
105,1200,109.625
106,1201,63.45833206176758
107,1202,77.04166412353516
108,1203,110.875
109,1204,147.2857208251953
111,1206,49.400001525878906
112,1207,75.58333587646484
113,1208,106.95833587646484
114,1209,120.875
115,1210,127.86666870117188
119,1214,77.0
120,1215,94.75
121,1216,142.5
122,1217,133.375
123,1218,102.41666412353516
124,1219,101.75
125,1220,117.95833587646484
126,1221,147.8333282470703
127,1222,158.2916717529297
128,1223,149.5833282470703
129,1224,117.04545593261719
130,1225,96.25
131,1226,76.25
132,1227,101.5
133,1228,106.5
134,1229,128.125
135,1230,108.0
136,1231,125.625
137,1232,137.1666717529297
138,1233,101.95833587646484
139,1234,98.41666412353516
140,1235,94.375
141,1236,118.5
142,1237,89.54166412353516
143,1238,87.25
144,1239,107.625
145,1240,110.41666412353516
146,1241,95.83333587646484
147,1242,93.5
148,1243,97.625
149,1244,80.3043441772461
150,1245,72.25
151,1246,38.66666793823242
152,1247,45.375
153,1248,65.16666412353516
154,1249,67.08333587646484
155,1250,80.04166412353516
156,1251,74.16666412353516
157,1252,66.08333587646484
158,1253,77.66666412353516
159,1254,70.25
160,1255,75.125
161,1256,37.16666793823242
162,1257,57.375
163,1258,56.29166793823242
164,1259,77.0
165,1260,32.95833206176758
166,1261,40.83333206176758
167,1262,42.54166793823242
168,1263,93.08333587646484
169,1264,80.625
170,1265,90.70833587646484
171,1266,97.29166412353516
172,1267,79.83333587646484
173,1268,87.75
174,1269,66.26087188720703
175,1270,50.70833206176758
176,1271,40.375
177,1272,49.41666793823242
178,1273,43.66666793823242
179,1274,52.16666793823242
180,1275,49.58333206176758
181,1276,64.56521606445312
183,1278,54.769229888916016
184,1279,47.75
185,1280,37.70833206176758
186,1281,33.08333206176758
187,1282,51.260868072509766
188,1283,43.66666793823242
189,1284,29.83333396911621
190,1285,35.599998474121094
191,1286,56.70833206176758
192,1287,39.25
193,1288,35.20833206176758
194,1289,37.625
195,1290,41.45833206176758
196,1291,53.125
197,1292,54.875
198,1293,65.75
199,1294,38.58333206176758
200,1295,36.0
201,1296,70.58333587646484
202,1297,52.45833206176758
203,1298,36.58333206176758
204,1299,45.58333206176758
205,1300,33.16666793823242
206,1301,38.25
207,1302,26.58333396911621
208,1303,57.58333206176758
209,1304,30.70833396911621
210,1305,35.375
211,1306,15.416666984558105
212,1307,41.375
213,1308,25.54166603088379
214,1309,28.375
215,1310,40.33333206176758
216,1311,39.33333206176758
217,1312,41.83333206176758
218,1313,50.33333206176758
219,1314,35.375
220,1315,31.91666603088379
221,1316,36.79166793823242
222,1317,33.29166793823242
223,1318,35.5
224,1319,35.29166793823242
225,1320,26.83333396911621
226,1321,21.125
227,1322,18.0
228,1323,28.04166603088379
229,1324,34.875
230,1325,35.70833206176758
231,1326,43.58333206176758
232,1327,46.04166793823242
233,1328,28.75
234,1329,70.54166412353516
235,1330,58.54166793823242
236,1331,82.875
237,1332,64.91666412353516
238,1333,30.66666603088379
239,1334,31.75
240,1335,41.04166793823242
241,1336,45.25
242,1337,34.41666793823242
243,1338,33.16666793823242
244,1339,30.625
245,1340,30.33333396911621
246,1341,31.75
247,1342,34.20833206176758
248,1343,31.0
254,1349,78.5
255,1350,92.25
256,1351,83.45833587646484
257,1352,71.66666412353516
258,1353,65.625
259,1354,53.375
260,1355,56.08333206176758
261,1356,69.70833587646484
262,1357,62.375
263,1358,24.875
264,1359,37.33333206176758
265,1360,50.125
266,1361,46.54166793823242
267,1362,43.95833206176758
268,1363,41.5
269,1364,38.79166793823242
270,1365,48.91666793823242
271,1366,76.91666412353516
272,1367,35.956520080566406
273,1368,31.65217399597168
274,1369,26.66666603088379
275,1370,29.0
276,1371,34.25
277,1372,62.70833206176758
278,1373,65.08333587646484
279,1374,61.70833206176758
280,1375,63.173912048339844
281,1376,41.58333206176758
282,1377,50.91666793823242
283,1378,40.95833206176758
284,1379,60.66666793823242
285,1380,80.04166412353516
286,1381,82.83333587646484
287,1382,95.25
288,1383,115.83333587646484
289,1384,149.6666717529297
290,1385,145.5833282470703
291,1386,126.16666412353516
292,1387,136.7083282470703
293,1388,160.6666717529297
294,1389,173.5833282470703
295,1390,168.625
296,1391,174.6666717529297
297,1392,245.6666717529297
298,1393,261.6666564941406
299,1394,272.4166564941406
300,1395,226.2916717529297
301,1396,291.7083435058594
302,1397,207.3333282470703
303,1398,149.625
304,1399,99.70833587646484
305,1400,217.375
306,1401,337.5
307,1402,250.375
308,1403,429.1666564941406
309,1404,332.4583435058594
310,1405,321.5416564941406
311,1406,278.0
312,1407,192.3333282470703
313,1408,235.3333282470703
314,1409,153.2916717529297
315,1410,171.5416717529297
316,1411,224.1666717529297
317,1412,214.63636779785156
318,1413,221.5416717529297
319,1414,210.5416717529297
320,1415,251.2083282470703
321,1416,172.8333282470703
322,1417,166.7083282470703
323,1418,130.7083282470703
324,1419,194.7083282470703
325,1420,250.875
326,1421,274.875
327,1422,207.9166717529297
328,1423,134.4583282470703
329,1424,110.0
330,1425,160.0
331,1426,217.9166717529297
332,1427,184.2083282470703
333,1428,130.9166717529297
334,1429,118.91666412353516
335,1430,176.375
336,1431,185.9583282470703
337,1432,195.375
338,1433,151.0416717529297
339,1434,170.875
340,1435,239.125
341,1436,365.2916564941406
342,1437,312.2083435058594
343,1438,237.625
344,1439,179.3333282470703
345,1440,122.54166412353516
346,1441,121.33333587646484
347,1442,202.875
348,1443,260.1666564941406
349,1444,403.9583435058594
350,1445,455.5833435058594
351,1446,382.7083435058594
352,1447,277.7083435058594
353,1448,284.1666564941406
354,1449,288.4166564941406
355,1450,256.8333435058594
356,1451,175.75
357,1452,180.7916717529297
358,1453,166.9166717529297
359,1454,169.0
360,1455,186.0416717529297
361,1456,185.5833282470703
362,1457,248.90908813476562
363,1458,210.6875
364,1459,108.08333587646484
